mapping_key,target_kind,program_key,pack_key,pack_version,citation_key,compliance_key,material_key,fact_key,label,description,active
map_title49_hazmat_loading_unloading_segregation_refere_d3854d77,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_17,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-17,Maps 49 CFR 179.220-17 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_a8b0c696,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_18,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-18,Maps 49 CFR 179.220-18 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_ee308cf8,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_20,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-20,Maps 49 CFR 179.220-20 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_bb9ba401,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_22,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-22,Maps 49 CFR 179.220-22 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_2ccc4cf8,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_23,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-23,Maps 49 CFR 179.220-23 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_90700568,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_24,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-24,Maps 49 CFR 179.220-24 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_223c1adc,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_25,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-25,Maps 49 CFR 179.220-25 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_a352b48e,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_26,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-26,Maps 49 CFR 179.220-26 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_5eb26d89,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_221,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.221,Maps 49 CFR 179.221 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_fd68819d,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_221_1,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.221-1,Maps 49 CFR 179.221-1 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
