citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_174_83,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Switching placarded rail cars, transport vehicles, freight containers, and bulk packagings.",49 CFR 174.83,Mapping level candidate for 49 CFR 174.83. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart D > 49 CFR 174.83. Source: https://www.ecfr.gov/current/title-49/section-174.83,true,
t49_sec_174_84,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Position in train of loaded placarded rail cars, transport vehicles, freight containers or bulk packagings when accompanied b...",49 CFR 174.84,Mapping level candidate for 49 CFR 174.84. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart D > 49 CFR 174.84. Source: https://www.ecfr.gov/current/title-49/section-174.84,true,
t49_sec_174_85,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Position in train of placarded cars, transport vehicles, freight containers, and bulk packagings.",49 CFR 174.85,Mapping level candidate for 49 CFR 174.85. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart D > 49 CFR 174.85. Source: https://www.ecfr.gov/current/title-49/section-174.85,true,
t49_sec_174_86,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Maximum allowable operating speed.,49 CFR 174.86,Mapping level candidate for 49 CFR 174.86. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart D > 49 CFR 174.86. Source: https://www.ecfr.gov/current/title-49/section-174.86,true,
t49_subpart_174_e,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Class I (Explosive) Materials,49 CFR Part 174 Subpart E,Mapping level candidate for 49 CFR Part 174 Subpart E. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-E,true,
t49_sec_174_101,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Loading Class 1 (explosive) materials.,49 CFR 174.101,Mapping level candidate for 49 CFR 174.101. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.101. Source: https://www.ecfr.gov/current/title-49/section-174.101,true,
t49_sec_174_102,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Forbidden mixed loading and storage.,49 CFR 174.102,Mapping level candidate for 49 CFR 174.102. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.102. Source: https://www.ecfr.gov/current/title-49/section-174.102,true,
t49_sec_174_103,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Disposition of damaged or astray shipments.,49 CFR 174.103,Mapping level candidate for 49 CFR 174.103. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.103. Source: https://www.ecfr.gov/current/title-49/section-174.103,true,
t49_sec_174_104,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Division 1.1 or 1.2 (explosive) materials; car selection, preparation, inspection, and certification.",49 CFR 174.104,Mapping level candidate for 49 CFR 174.104. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.104. Source: https://www.ecfr.gov/current/title-49/section-174.104,true,
t49_sec_174_105,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Routing shipments, Division 1.1 or 1.2 (explosive) materials.",49 CFR 174.105,Mapping level candidate for 49 CFR 174.105. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.105. Source: https://www.ecfr.gov/current/title-49/section-174.105,true,
t49_sec_174_106,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"""Order-Notify"" or ""C.O.D."" shipments, Division 1.1 or 1.2 (explosive) materials.",49 CFR 174.106,Mapping level candidate for 49 CFR 174.106. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.106. Source: https://www.ecfr.gov/current/title-49/section-174.106,true,
t49_sec_174_110,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Car magazine.,49 CFR 174.110,Mapping level candidate for 49 CFR 174.110. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.110. Source: https://www.ecfr.gov/current/title-49/section-174.110,true,
t49_sec_174_112,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Loading Division 1.3 materials and Division 1.2 (explosive) materials (Also see Sec. 174.101).,49 CFR 174.112,Mapping level candidate for 49 CFR 174.112. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.112. Source: https://www.ecfr.gov/current/title-49/section-174.112,true,
t49_sec_174_114,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Record to be made of change of seals on ""Cars loaded with Division 1.1 or 1.2 (explosive) materials"".",49 CFR 174.114,Mapping level candidate for 49 CFR 174.114. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.114. Source: https://www.ecfr.gov/current/title-49/section-174.114,true,
t49_sec_174_115,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Loading Division 1.4 (explosive) materials.,49 CFR 174.115,Mapping level candidate for 49 CFR 174.115. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart E > 49 CFR 174.115. Source: https://www.ecfr.gov/current/title-49/section-174.115,true,
t49_subpart_174_f,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Detailed Requirements for Class 2 (Gases) Materials,49 CFR Part 174 Subpart F,Mapping level candidate for 49 CFR Part 174 Subpart F. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart F. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-F,true,
t49_sec_174_200,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Special handling requirements.,49 CFR 174.200,Mapping level candidate for 49 CFR 174.200. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart F > 49 CFR 174.200. Source: https://www.ecfr.gov/current/title-49/section-174.200,true,
t49_sec_174_201,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Class 2 (gases) material cylinders.,49 CFR 174.201,Mapping level candidate for 49 CFR 174.201. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart F > 49 CFR 174.201. Source: https://www.ecfr.gov/current/title-49/section-174.201,true,
t49_sec_174_204,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Tank car delivery of gases, including cryogenic liquids.",49 CFR 174.204,Mapping level candidate for 49 CFR 174.204. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart F > 49 CFR 174.204. Source: https://www.ecfr.gov/current/title-49/section-174.204,true,
t49_sec_174_290,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Materials extremely poisonous by inhalation shipped by, for, or to the Department of Defense.",49 CFR 174.290,Mapping level candidate for 49 CFR 174.290. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart F > 49 CFR 174.290. Source: https://www.ecfr.gov/current/title-49/section-174.290,true,
t49_subpart_174_g,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Detailed Requirements for Class 3 (Flammable Liquid) Materials,49 CFR Part 174 Subpart G,Mapping level candidate for 49 CFR Part 174 Subpart G. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart G. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-G,true,
t49_sec_174_300,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Special handling requirements.,49 CFR 174.300,Mapping level candidate for 49 CFR 174.300. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart G > 49 CFR 174.300. Source: https://www.ecfr.gov/current/title-49/section-174.300,true,
