citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_178_802,dot_title49_metadata,title49.transportation.citation_metadata,1,Preparation of fiberboard IBCs for testing.,49 CFR 178.802,Mapping level candidate for 49 CFR 178.802. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.802. Source: https://www.ecfr.gov/current/title-49/section-178.802,true,
t49_sec_178_803,dot_title49_metadata,title49.transportation.citation_metadata,1,Testing and certification of IBCs.,49 CFR 178.803,Mapping level candidate for 49 CFR 178.803. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.803. Source: https://www.ecfr.gov/current/title-49/section-178.803,true,
t49_sec_178_810,dot_title49_metadata,title49.transportation.citation_metadata,1,Drop test.,49 CFR 178.810,Mapping level candidate for 49 CFR 178.810. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.810. Source: https://www.ecfr.gov/current/title-49/section-178.810,true,
t49_sec_178_811,dot_title49_metadata,title49.transportation.citation_metadata,1,Bottom lift test.,49 CFR 178.811,Mapping level candidate for 49 CFR 178.811. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.811. Source: https://www.ecfr.gov/current/title-49/section-178.811,true,
t49_sec_178_812,dot_title49_metadata,title49.transportation.citation_metadata,1,Top lift test.,49 CFR 178.812,Mapping level candidate for 49 CFR 178.812. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.812. Source: https://www.ecfr.gov/current/title-49/section-178.812,true,
t49_sec_178_813,dot_title49_metadata,title49.transportation.citation_metadata,1,Leakproofness test.,49 CFR 178.813,Mapping level candidate for 49 CFR 178.813. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.813. Source: https://www.ecfr.gov/current/title-49/section-178.813,true,
t49_sec_178_814,dot_title49_metadata,title49.transportation.citation_metadata,1,Hydrostatic pressure test.,49 CFR 178.814,Mapping level candidate for 49 CFR 178.814. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.814. Source: https://www.ecfr.gov/current/title-49/section-178.814,true,
t49_sec_178_815,dot_title49_metadata,title49.transportation.citation_metadata,1,Stacking test.,49 CFR 178.815,Mapping level candidate for 49 CFR 178.815. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.815. Source: https://www.ecfr.gov/current/title-49/section-178.815,true,
t49_sec_178_816,dot_title49_metadata,title49.transportation.citation_metadata,1,Topple test.,49 CFR 178.816,Mapping level candidate for 49 CFR 178.816. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.816. Source: https://www.ecfr.gov/current/title-49/section-178.816,true,
t49_sec_178_817,dot_title49_metadata,title49.transportation.citation_metadata,1,Righting test.,49 CFR 178.817,Mapping level candidate for 49 CFR 178.817. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.817. Source: https://www.ecfr.gov/current/title-49/section-178.817,true,
