citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_511_3,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Definitions.,49 CFR 511.3,Mapping level candidate for 49 CFR 511.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart A > 49 CFR 511.3. Source: https://www.ecfr.gov/current/title-49/section-511.3,true,
t49_subpart_511_b,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Pleadings; Form; Execution; Service of Documents,49 CFR Part 511 Subpart B,Mapping level candidate for 49 CFR Part 511 Subpart B. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B. Source: https://www.ecfr.gov/current/title-49/part-511/subpart-B,true,
t49_sec_511_11,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Commencement of proceedings.,49 CFR 511.11,Mapping level candidate for 49 CFR 511.11. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.11. Source: https://www.ecfr.gov/current/title-49/section-511.11,true,
t49_sec_511_12,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Answer.,49 CFR 511.12,Mapping level candidate for 49 CFR 511.12. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.12. Source: https://www.ecfr.gov/current/title-49/section-511.12,true,
t49_sec_511_13,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Amendments and supplemental pleadings.,49 CFR 511.13,Mapping level candidate for 49 CFR 511.13. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.13. Source: https://www.ecfr.gov/current/title-49/section-511.13,true,
t49_sec_511_14,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Form and filing of documents.,49 CFR 511.14,Mapping level candidate for 49 CFR 511.14. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.14. Source: https://www.ecfr.gov/current/title-49/section-511.14,true,
t49_sec_511_15,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Time.,49 CFR 511.15,Mapping level candidate for 49 CFR 511.15. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.15. Source: https://www.ecfr.gov/current/title-49/section-511.15,true,
t49_sec_511_16,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Service.,49 CFR 511.16,Mapping level candidate for 49 CFR 511.16. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.16. Source: https://www.ecfr.gov/current/title-49/section-511.16,true,
t49_sec_511_17,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Public participation.,49 CFR 511.17,Mapping level candidate for 49 CFR 511.17. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.17. Source: https://www.ecfr.gov/current/title-49/section-511.17,true,
t49_sec_511_18,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Joinder of proceedings.,49 CFR 511.18,Mapping level candidate for 49 CFR 511.18. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart B > 49 CFR 511.18. Source: https://www.ecfr.gov/current/title-49/section-511.18,true,
t49_subpart_511_c,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Prehearing Procedures; Motions; Interlocutory Appeals; Summary Judgment; Settlement,49 CFR Part 511 Subpart C,Mapping level candidate for 49 CFR Part 511 Subpart C. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart C. Source: https://www.ecfr.gov/current/title-49/part-511/subpart-C,true,
t49_sec_511_21,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Prehearing conferences.,49 CFR 511.21,Mapping level candidate for 49 CFR 511.21. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart C > 49 CFR 511.21. Source: https://www.ecfr.gov/current/title-49/section-511.21,true,
t49_sec_511_22,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Prehearing briefs.,49 CFR 511.22,Mapping level candidate for 49 CFR 511.22. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart C > 49 CFR 511.22. Source: https://www.ecfr.gov/current/title-49/section-511.22,true,
t49_sec_511_23,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Motions.,49 CFR 511.23,Mapping level candidate for 49 CFR 511.23. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart C > 49 CFR 511.23. Source: https://www.ecfr.gov/current/title-49/section-511.23,true,
t49_sec_511_24,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Interlocutory appeals.,49 CFR 511.24,Mapping level candidate for 49 CFR 511.24. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart C > 49 CFR 511.24. Source: https://www.ecfr.gov/current/title-49/section-511.24,true,
t49_sec_511_25,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Summary decision and order.,49 CFR 511.25,Mapping level candidate for 49 CFR 511.25. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart C > 49 CFR 511.25. Source: https://www.ecfr.gov/current/title-49/section-511.25,true,
t49_sec_511_26,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Settlement.,49 CFR 511.26,Mapping level candidate for 49 CFR 511.26. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart C > 49 CFR 511.26. Source: https://www.ecfr.gov/current/title-49/section-511.26,true,
t49_subpart_511_d,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Discovery; Compulsory Process,49 CFR Part 511 Subpart D,Mapping level candidate for 49 CFR Part 511 Subpart D. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D. Source: https://www.ecfr.gov/current/title-49/part-511/subpart-D,true,
t49_sec_511_31,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,General provisions governing discovery.,49 CFR 511.31,Mapping level candidate for 49 CFR 511.31. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.31. Source: https://www.ecfr.gov/current/title-49/section-511.31,true,
t49_sec_511_32,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Written interrogatories to parties.,49 CFR 511.32,Mapping level candidate for 49 CFR 511.32. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.32. Source: https://www.ecfr.gov/current/title-49/section-511.32,true,
t49_sec_511_33,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Production of documents and things.,49 CFR 511.33,Mapping level candidate for 49 CFR 511.33. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.33. Source: https://www.ecfr.gov/current/title-49/section-511.33,true,
t49_sec_511_34,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Requests for admission.,49 CFR 511.34,Mapping level candidate for 49 CFR 511.34. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.34. Source: https://www.ecfr.gov/current/title-49/section-511.34,true,
t49_sec_511_35,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Testimony upon oral examination.,49 CFR 511.35,Mapping level candidate for 49 CFR 511.35. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.35. Source: https://www.ecfr.gov/current/title-49/section-511.35,true,
t49_sec_511_36,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Motions to compel discovery.,49 CFR 511.36,Mapping level candidate for 49 CFR 511.36. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.36. Source: https://www.ecfr.gov/current/title-49/section-511.36,true,
t49_sec_511_37,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Sanctions for failure to comply with order.,49 CFR 511.37,Mapping level candidate for 49 CFR 511.37. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.37. Source: https://www.ecfr.gov/current/title-49/section-511.37,true,
t49_sec_511_38,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Subpoenas.,49 CFR 511.38,Mapping level candidate for 49 CFR 511.38. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.38. Source: https://www.ecfr.gov/current/title-49/section-511.38,true,
t49_sec_511_39,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Orders requiring witnesses to testify or provide other information and granting immunity.,49 CFR 511.39,Mapping level candidate for 49 CFR 511.39. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart D > 49 CFR 511.39. Source: https://www.ecfr.gov/current/title-49/section-511.39,true,
t49_subpart_511_e,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Hearings,49 CFR Part 511 Subpart E,Mapping level candidate for 49 CFR Part 511 Subpart E. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E. Source: https://www.ecfr.gov/current/title-49/part-511/subpart-E,true,
t49_sec_511_41,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,General rules.,49 CFR 511.41,Mapping level candidate for 49 CFR 511.41. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.41. Source: https://www.ecfr.gov/current/title-49/section-511.41,true,
t49_sec_511_42,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Powers and duties of Presiding Officer.,49 CFR 511.42,Mapping level candidate for 49 CFR 511.42. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.42. Source: https://www.ecfr.gov/current/title-49/section-511.42,true,
t49_sec_511_43,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Evidence.,49 CFR 511.43,Mapping level candidate for 49 CFR 511.43. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.43. Source: https://www.ecfr.gov/current/title-49/section-511.43,true,
t49_sec_511_44,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Expert witnesses.,49 CFR 511.44,Mapping level candidate for 49 CFR 511.44. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.44. Source: https://www.ecfr.gov/current/title-49/section-511.44,true,
t49_sec_511_45,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,In camera materials.,49 CFR 511.45,Mapping level candidate for 49 CFR 511.45. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.45. Source: https://www.ecfr.gov/current/title-49/section-511.45,true,
t49_sec_511_46,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,"Proposed findings, conclusions, and order.",49 CFR 511.46,Mapping level candidate for 49 CFR 511.46. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.46. Source: https://www.ecfr.gov/current/title-49/section-511.46,true,
t49_sec_511_47,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Record.,49 CFR 511.47,Mapping level candidate for 49 CFR 511.47. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.47. Source: https://www.ecfr.gov/current/title-49/section-511.47,true,
t49_sec_511_48,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Official docket.,49 CFR 511.48,Mapping level candidate for 49 CFR 511.48. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.48. Source: https://www.ecfr.gov/current/title-49/section-511.48,true,
t49_sec_511_49,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Fees.,49 CFR 511.49,Mapping level candidate for 49 CFR 511.49. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart E > 49 CFR 511.49. Source: https://www.ecfr.gov/current/title-49/section-511.49,true,
t49_subpart_511_f,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Decision,49 CFR Part 511 Subpart F,Mapping level candidate for 49 CFR Part 511 Subpart F. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F. Source: https://www.ecfr.gov/current/title-49/part-511/subpart-F,true,
t49_sec_511_51,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Initial decision.,49 CFR 511.51,Mapping level candidate for 49 CFR 511.51. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F > 49 CFR 511.51. Source: https://www.ecfr.gov/current/title-49/section-511.51,true,
t49_sec_511_52,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Adoption of initial decision.,49 CFR 511.52,Mapping level candidate for 49 CFR 511.52. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F > 49 CFR 511.52. Source: https://www.ecfr.gov/current/title-49/section-511.52,true,
t49_sec_511_53,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Appeal from initial decision.,49 CFR 511.53,Mapping level candidate for 49 CFR 511.53. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F > 49 CFR 511.53. Source: https://www.ecfr.gov/current/title-49/section-511.53,true,
t49_sec_511_54,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Review of initial decision in absence of appeal.,49 CFR 511.54,Mapping level candidate for 49 CFR 511.54. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F > 49 CFR 511.54. Source: https://www.ecfr.gov/current/title-49/section-511.54,true,
t49_sec_511_55,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Final decision on appeal or review.,49 CFR 511.55,Mapping level candidate for 49 CFR 511.55. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F > 49 CFR 511.55. Source: https://www.ecfr.gov/current/title-49/section-511.55,true,
t49_sec_511_56,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Reconsideration.,49 CFR 511.56,Mapping level candidate for 49 CFR 511.56. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F > 49 CFR 511.56. Source: https://www.ecfr.gov/current/title-49/section-511.56,true,
t49_sec_511_57,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Effective date of order.,49 CFR 511.57,Mapping level candidate for 49 CFR 511.57. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart F > 49 CFR 511.57. Source: https://www.ecfr.gov/current/title-49/section-511.57,true,
t49_subpart_511_g,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Settlement Procedure in Cases of Violation of Average Fuel Economy Standards,49 CFR Part 511 Subpart G,Mapping level candidate for 49 CFR Part 511 Subpart G. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart G. Source: https://www.ecfr.gov/current/title-49/part-511/subpart-G,true,
t49_sec_511_61,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Purpose.,49 CFR 511.61,Mapping level candidate for 49 CFR 511.61. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart G > 49 CFR 511.61. Source: https://www.ecfr.gov/current/title-49/section-511.61,true,
