citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_390_39,fmcsa_fmcsr,title49.motorcarrier.applicability,1,"Exemptions for ""covered farm vehicles.""",49 CFR 390.39,Mapping level candidate for 49 CFR 390.39. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 390 > 49 CFR Part 390 Subpart B > 49 CFR 390.39. Source: https://www.ecfr.gov/current/title-49/section-390.39,true,
t49_subpart_390_f,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Subpart F [Reserved],49 CFR Part 390 Subpart F,Mapping level candidate for 49 CFR Part 390 Subpart F. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 390 > 49 CFR Part 390 Subpart F. Source: https://www.ecfr.gov/current/title-49/part-390/subpart-F,false,
t49_app_part_390_a,fmcsa_fmcsr,title49.motorcarrier.applicability,1,"Applicability of the Registration, Financial Responsibility, and Safety Regulations to Motor Carriers of Passengers",49 CFR Appendix A to Part 390,Mapping level candidate for 49 CFR Appendix A to Part 390. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 390 > 49 CFR Appendix A to Part 390. Source: https://www.ecfr.gov/current/title-49/part-390,true,
t49_app_part_390_b,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Special Agents,49 CFR Appendix B to Part 390,Mapping level candidate for 49 CFR Appendix B to Part 390. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 390 > 49 CFR Appendix B to Part 390. Source: https://www.ecfr.gov/current/title-49/part-390,true,
t49_part_392,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Driving of Commercial Motor Vehicles,49 CFR Part 392,Mapping level candidate for 49 CFR Part 392. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392. Source: https://www.ecfr.gov/current/title-49/part-392,true,
t49_subpart_392_a,fmcsa_fmcsr,title49.motorcarrier.applicability,1,General,49 CFR Part 392 Subpart A,Mapping level candidate for 49 CFR Part 392 Subpart A. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A. Source: https://www.ecfr.gov/current/title-49/part-392/subpart-A,true,
t49_sec_392_1,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Scope of the rules in this part.,49 CFR 392.1,Mapping level candidate for 49 CFR 392.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.1. Source: https://www.ecfr.gov/current/title-49/section-392.1,true,
t49_sec_392_2,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Applicable operating rules.,49 CFR 392.2,Mapping level candidate for 49 CFR 392.2. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.2. Source: https://www.ecfr.gov/current/title-49/section-392.2,true,
t49_sec_392_3,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Ill or fatigued operator.,49 CFR 392.3,Mapping level candidate for 49 CFR 392.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.3. Source: https://www.ecfr.gov/current/title-49/section-392.3,true,
t49_sec_392_4,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Drugs and other substances.,49 CFR 392.4,Mapping level candidate for 49 CFR 392.4. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.4. Source: https://www.ecfr.gov/current/title-49/section-392.4,true,
