citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_1100_4,stb_surface,title49.stb.surface_transportation_reference,1,Information and inquiries.,49 CFR 1100.4,Mapping level candidate for 49 CFR 1100.4. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1100 > 49 CFR 1100.4. Source: https://www.ecfr.gov/current/title-49/section-1100.4,true,
t49_part_1101,stb_surface,title49.stb.surface_transportation_reference,1,Definitions and Construction,49 CFR Part 1101,Mapping level candidate for 49 CFR Part 1101. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1101. Source: https://www.ecfr.gov/current/title-49/part-1101,true,
t49_sec_1101_1,stb_surface,title49.stb.surface_transportation_reference,1,Statutory definitions.,49 CFR 1101.1,Mapping level candidate for 49 CFR 1101.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1101 > 49 CFR 1101.1. Source: https://www.ecfr.gov/current/title-49/section-1101.1,true,
t49_sec_1101_2,stb_surface,title49.stb.surface_transportation_reference,1,Definitions applicable to this subchapter.,49 CFR 1101.2,Mapping level candidate for 49 CFR 1101.2. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1101 > 49 CFR 1101.2. Source: https://www.ecfr.gov/current/title-49/section-1101.2,true,
t49_sec_1101_3,stb_surface,title49.stb.surface_transportation_reference,1,Construction.,49 CFR 1101.3,Mapping level candidate for 49 CFR 1101.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1101 > 49 CFR 1101.3. Source: https://www.ecfr.gov/current/title-49/section-1101.3,true,
t49_part_1102,stb_surface,title49.stb.surface_transportation_reference,1,Communications,49 CFR Part 1102,Mapping level candidate for 49 CFR Part 1102. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1102. Source: https://www.ecfr.gov/current/title-49/part-1102,true,
t49_sec_1102_1,stb_surface,title49.stb.surface_transportation_reference,1,How addressed.,49 CFR 1102.1,Mapping level candidate for 49 CFR 1102.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1102 > 49 CFR 1102.1. Source: https://www.ecfr.gov/current/title-49/section-1102.1,true,
t49_sec_1102_2,stb_surface,title49.stb.surface_transportation_reference,1,Procedures governing ex parte communications.,49 CFR 1102.2,Mapping level candidate for 49 CFR 1102.2. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1102 > 49 CFR 1102.2. Source: https://www.ecfr.gov/current/title-49/section-1102.2,true,
t49_part_1103,stb_surface,title49.stb.surface_transportation_reference,1,Practitioners,49 CFR Part 1103,Mapping level candidate for 49 CFR Part 1103. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103. Source: https://www.ecfr.gov/current/title-49/part-1103,true,
t49_subpart_1103_a,stb_surface,title49.stb.surface_transportation_reference,1,General Information,49 CFR Part 1103 Subpart A,Mapping level candidate for 49 CFR Part 1103 Subpart A. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart A. Source: https://www.ecfr.gov/current/title-49/part-1103/subpart-A,true,
t49_sec_1103_1,stb_surface,title49.stb.surface_transportation_reference,1,Register of practitioners.,49 CFR 1103.1,Mapping level candidate for 49 CFR 1103.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart A > 49 CFR 1103.1. Source: https://www.ecfr.gov/current/title-49/section-1103.1,true,
t49_sec_1103_2,stb_surface,title49.stb.surface_transportation_reference,1,Attorneys-at-law-qualifications and requirements to practice before the Board.,49 CFR 1103.2,Mapping level candidate for 49 CFR 1103.2. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart A > 49 CFR 1103.2. Source: https://www.ecfr.gov/current/title-49/section-1103.2,true,
t49_sec_1103_3,stb_surface,title49.stb.surface_transportation_reference,1,Persons not attorneys-at-law-qualifications and requirements for practice before the Board.,49 CFR 1103.3,Mapping level candidate for 49 CFR 1103.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart A > 49 CFR 1103.3. Source: https://www.ecfr.gov/current/title-49/section-1103.3,true,
t49_sec_1103_4,stb_surface,title49.stb.surface_transportation_reference,1,Initial appearances.,49 CFR 1103.4,Mapping level candidate for 49 CFR 1103.4. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart A > 49 CFR 1103.4. Source: https://www.ecfr.gov/current/title-49/section-1103.4,true,
t49_sec_1103_5,stb_surface,title49.stb.surface_transportation_reference,1,Discipline.,49 CFR 1103.5,Mapping level candidate for 49 CFR 1103.5. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart A > 49 CFR 1103.5. Source: https://www.ecfr.gov/current/title-49/section-1103.5,true,
t49_subpart_1103_b,stb_surface,title49.stb.surface_transportation_reference,1,Canons of Ethics,49 CFR Part 1103 Subpart B,Mapping level candidate for 49 CFR Part 1103 Subpart B. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B. Source: https://www.ecfr.gov/current/title-49/part-1103/subpart-B,true,
t49_sec_1103_10,stb_surface,title49.stb.surface_transportation_reference,1,Introduction.,49 CFR 1103.10,Mapping level candidate for 49 CFR 1103.10. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.10. Source: https://www.ecfr.gov/current/title-49/section-1103.10,true,
t49_sec_1103_11,stb_surface,title49.stb.surface_transportation_reference,1,Standards of ethical conduct in courts of the United States to be observed.,49 CFR 1103.11,Mapping level candidate for 49 CFR 1103.11. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.11. Source: https://www.ecfr.gov/current/title-49/section-1103.11,true,
t49_sec_1103_12,stb_surface,title49.stb.surface_transportation_reference,1,The practitioner's duty to and attitude toward the Board.,49 CFR 1103.12,Mapping level candidate for 49 CFR 1103.12. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.12. Source: https://www.ecfr.gov/current/title-49/section-1103.12,true,
t49_sec_1103_13,stb_surface,title49.stb.surface_transportation_reference,1,Attempts to exert political or personal influence on the Board are prohibited.,49 CFR 1103.13,Mapping level candidate for 49 CFR 1103.13. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.13. Source: https://www.ecfr.gov/current/title-49/section-1103.13,true,
t49_sec_1103_14,stb_surface,title49.stb.surface_transportation_reference,1,Private communications with the Board are prohibited.,49 CFR 1103.14,Mapping level candidate for 49 CFR 1103.14. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.14. Source: https://www.ecfr.gov/current/title-49/section-1103.14,true,
t49_sec_1103_15,stb_surface,title49.stb.surface_transportation_reference,1,"The practitioner's duty to clients, generally.",49 CFR 1103.15,Mapping level candidate for 49 CFR 1103.15. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.15. Source: https://www.ecfr.gov/current/title-49/section-1103.15,true,
t49_sec_1103_16,stb_surface,title49.stb.surface_transportation_reference,1,Adverse influences and conflicting interests.,49 CFR 1103.16,Mapping level candidate for 49 CFR 1103.16. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.16. Source: https://www.ecfr.gov/current/title-49/section-1103.16,true,
t49_sec_1103_17,stb_surface,title49.stb.surface_transportation_reference,1,Joint association of practitioners and conflicts of opinion.,49 CFR 1103.17,Mapping level candidate for 49 CFR 1103.17. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.17. Source: https://www.ecfr.gov/current/title-49/section-1103.17,true,
t49_sec_1103_18,stb_surface,title49.stb.surface_transportation_reference,1,Withdrawal from employment.,49 CFR 1103.18,Mapping level candidate for 49 CFR 1103.18. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.18. Source: https://www.ecfr.gov/current/title-49/section-1103.18,true,
t49_sec_1103_19,stb_surface,title49.stb.surface_transportation_reference,1,Advising upon the merits of a client's cause.,49 CFR 1103.19,Mapping level candidate for 49 CFR 1103.19. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.19. Source: https://www.ecfr.gov/current/title-49/section-1103.19,true,
t49_sec_1103_20,stb_surface,title49.stb.surface_transportation_reference,1,Practitioner's fees and related practices.,49 CFR 1103.20,Mapping level candidate for 49 CFR 1103.20. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.20. Source: https://www.ecfr.gov/current/title-49/section-1103.20,true,
t49_sec_1103_21,stb_surface,title49.stb.surface_transportation_reference,1,How far a practitioner may go in supporting a client's cause.,49 CFR 1103.21,Mapping level candidate for 49 CFR 1103.21. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.21. Source: https://www.ecfr.gov/current/title-49/section-1103.21,true,
t49_sec_1103_22,stb_surface,title49.stb.surface_transportation_reference,1,Restraining clients from improprieties.,49 CFR 1103.22,Mapping level candidate for 49 CFR 1103.22. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.22. Source: https://www.ecfr.gov/current/title-49/section-1103.22,true,
t49_sec_1103_23,stb_surface,title49.stb.surface_transportation_reference,1,Confidences of a client.,49 CFR 1103.23,Mapping level candidate for 49 CFR 1103.23. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.23. Source: https://www.ecfr.gov/current/title-49/section-1103.23,true,
t49_sec_1103_24,stb_surface,title49.stb.surface_transportation_reference,1,Use of adverse witnesses.,49 CFR 1103.24,Mapping level candidate for 49 CFR 1103.24. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.24. Source: https://www.ecfr.gov/current/title-49/section-1103.24,true,
t49_sec_1103_25,stb_surface,title49.stb.surface_transportation_reference,1,"Treatment of witnesses, litigants and other counsel.",49 CFR 1103.25,Mapping level candidate for 49 CFR 1103.25. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.25. Source: https://www.ecfr.gov/current/title-49/section-1103.25,true,
t49_sec_1103_26,stb_surface,title49.stb.surface_transportation_reference,1,Discussion of pending litigation in the public press.,49 CFR 1103.26,Mapping level candidate for 49 CFR 1103.26. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.26. Source: https://www.ecfr.gov/current/title-49/section-1103.26,true,
t49_sec_1103_27,stb_surface,title49.stb.surface_transportation_reference,1,Candor and fairness in dealing with other litigants.,49 CFR 1103.27,Mapping level candidate for 49 CFR 1103.27. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.27. Source: https://www.ecfr.gov/current/title-49/section-1103.27,true,
t49_sec_1103_28,stb_surface,title49.stb.surface_transportation_reference,1,Negotiations with opposing party.,49 CFR 1103.28,Mapping level candidate for 49 CFR 1103.28. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.28. Source: https://www.ecfr.gov/current/title-49/section-1103.28,true,
t49_sec_1103_29,stb_surface,title49.stb.surface_transportation_reference,1,Public communication and solicitation.,49 CFR 1103.29,Mapping level candidate for 49 CFR 1103.29. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.29. Source: https://www.ecfr.gov/current/title-49/section-1103.29,true,
t49_sec_1103_30,stb_surface,title49.stb.surface_transportation_reference,1,Acceptance of employment.,49 CFR 1103.30,Mapping level candidate for 49 CFR 1103.30. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.30. Source: https://www.ecfr.gov/current/title-49/section-1103.30,true,
t49_sec_1103_31,stb_surface,title49.stb.surface_transportation_reference,1,Responsibility for litigation.,49 CFR 1103.31,Mapping level candidate for 49 CFR 1103.31. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.31. Source: https://www.ecfr.gov/current/title-49/section-1103.31,true,
t49_sec_1103_32,stb_surface,title49.stb.surface_transportation_reference,1,Discovery of imposition and deception and duty to report corrupt or dishonest conduct.,49 CFR 1103.32,Mapping level candidate for 49 CFR 1103.32. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.32. Source: https://www.ecfr.gov/current/title-49/section-1103.32,true,
t49_sec_1103_33,stb_surface,title49.stb.surface_transportation_reference,1,Responsibility when proposing a person for admission to practice before the Board.,49 CFR 1103.33,Mapping level candidate for 49 CFR 1103.33. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.33. Source: https://www.ecfr.gov/current/title-49/section-1103.33,true,
t49_sec_1103_34,stb_surface,title49.stb.surface_transportation_reference,1,Intermediaries.,49 CFR 1103.34,Mapping level candidate for 49 CFR 1103.34. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.34. Source: https://www.ecfr.gov/current/title-49/section-1103.34,true,
t49_sec_1103_35,stb_surface,title49.stb.surface_transportation_reference,1,Partnership or professional corporation names and titles.,49 CFR 1103.35,Mapping level candidate for 49 CFR 1103.35. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1103 > 49 CFR Part 1103 Subpart B > 49 CFR 1103.35. Source: https://www.ecfr.gov/current/title-49/section-1103.35,true,
t49_part_1104,stb_surface,title49.stb.surface_transportation_reference,1,"Filing with the Board-Copies-Verification-Service-Pleadings, Generally",49 CFR Part 1104,Mapping level candidate for 49 CFR Part 1104. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104. Source: https://www.ecfr.gov/current/title-49/part-1104,true,
t49_sec_1104_1,stb_surface,title49.stb.surface_transportation_reference,1,"Address, identification, and electronic filing option.",49 CFR 1104.1,Mapping level candidate for 49 CFR 1104.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.1. Source: https://www.ecfr.gov/current/title-49/section-1104.1,true,
t49_sec_1104_2,stb_surface,title49.stb.surface_transportation_reference,1,Document specifications.,49 CFR 1104.2,Mapping level candidate for 49 CFR 1104.2. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.2. Source: https://www.ecfr.gov/current/title-49/section-1104.2,true,
t49_sec_1104_3,stb_surface,title49.stb.surface_transportation_reference,1,"Paper filings, electronic submissions, and copies.",49 CFR 1104.3,Mapping level candidate for 49 CFR 1104.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.3. Source: https://www.ecfr.gov/current/title-49/section-1104.3,true,
t49_sec_1104_4,stb_surface,title49.stb.surface_transportation_reference,1,Attestation and verification.,49 CFR 1104.4,Mapping level candidate for 49 CFR 1104.4. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.4. Source: https://www.ecfr.gov/current/title-49/section-1104.4,true,
t49_sec_1104_5,stb_surface,title49.stb.surface_transportation_reference,1,Affirmation or declarations under penalty of perjury in accordance with 18 U.S.C. 1621 in lieu of oath.,49 CFR 1104.5,Mapping level candidate for 49 CFR 1104.5. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.5. Source: https://www.ecfr.gov/current/title-49/section-1104.5,true,
t49_sec_1104_6,stb_surface,title49.stb.surface_transportation_reference,1,Timely filing required.,49 CFR 1104.6,Mapping level candidate for 49 CFR 1104.6. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.6. Source: https://www.ecfr.gov/current/title-49/section-1104.6,true,
t49_sec_1104_7,stb_surface,title49.stb.surface_transportation_reference,1,Computation and extension of time.,49 CFR 1104.7,Mapping level candidate for 49 CFR 1104.7. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.7. Source: https://www.ecfr.gov/current/title-49/section-1104.7,true,
t49_sec_1104_8,stb_surface,title49.stb.surface_transportation_reference,1,Objectionable matter.,49 CFR 1104.8,Mapping level candidate for 49 CFR 1104.8. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.8. Source: https://www.ecfr.gov/current/title-49/section-1104.8,true,
t49_sec_1104_9,stb_surface,title49.stb.surface_transportation_reference,1,Sec. 1104.9 [Reserved],49 CFR 1104.9,Mapping level candidate for 49 CFR 1104.9. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.9. Source: https://www.ecfr.gov/current/title-49/section-1104.9,false,
t49_sec_1104_10,stb_surface,title49.stb.surface_transportation_reference,1,Rejection of a deficient document.,49 CFR 1104.10,Mapping level candidate for 49 CFR 1104.10. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.10. Source: https://www.ecfr.gov/current/title-49/section-1104.10,true,
t49_sec_1104_11,stb_surface,title49.stb.surface_transportation_reference,1,Amendments.,49 CFR 1104.11,Mapping level candidate for 49 CFR 1104.11. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.11. Source: https://www.ecfr.gov/current/title-49/section-1104.11,true,
t49_sec_1104_12,stb_surface,title49.stb.surface_transportation_reference,1,"Service of pleadings, papers, and decisions.",49 CFR 1104.12,Mapping level candidate for 49 CFR 1104.12. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.12. Source: https://www.ecfr.gov/current/title-49/section-1104.12,true,
t49_sec_1104_13,stb_surface,title49.stb.surface_transportation_reference,1,Replies and motions.,49 CFR 1104.13,Mapping level candidate for 49 CFR 1104.13. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.13. Source: https://www.ecfr.gov/current/title-49/section-1104.13,true,
t49_sec_1104_14,stb_surface,title49.stb.surface_transportation_reference,1,Protective orders to maintain confidentiality.,49 CFR 1104.14,Mapping level candidate for 49 CFR 1104.14. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.14. Source: https://www.ecfr.gov/current/title-49/section-1104.14,true,
t49_sec_1104_15,stb_surface,title49.stb.surface_transportation_reference,1,Certification of eligibility for Federal benefits under 21 U.S.C. 862.,49 CFR 1104.15,Mapping level candidate for 49 CFR 1104.15. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1104 > 49 CFR 1104.15. Source: https://www.ecfr.gov/current/title-49/section-1104.15,true,
t49_part_1105,stb_surface,title49.stb.surface_transportation_reference,1,Procedures for Implementation of Environmental Laws,49 CFR Part 1105,Mapping level candidate for 49 CFR Part 1105. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105. Source: https://www.ecfr.gov/current/title-49/part-1105,true,
t49_sec_1105_1,stb_surface,title49.stb.surface_transportation_reference,1,Purpose.,49 CFR 1105.1,Mapping level candidate for 49 CFR 1105.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.1. Source: https://www.ecfr.gov/current/title-49/section-1105.1,true,
t49_sec_1105_2,stb_surface,title49.stb.surface_transportation_reference,1,Responsibility for administration of these rules.,49 CFR 1105.2,Mapping level candidate for 49 CFR 1105.2. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.2. Source: https://www.ecfr.gov/current/title-49/section-1105.2,true,
t49_sec_1105_3,stb_surface,title49.stb.surface_transportation_reference,1,Information and assistance.,49 CFR 1105.3,Mapping level candidate for 49 CFR 1105.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.3. Source: https://www.ecfr.gov/current/title-49/section-1105.3,true,
t49_sec_1105_4,stb_surface,title49.stb.surface_transportation_reference,1,Definitions.,49 CFR 1105.4,Mapping level candidate for 49 CFR 1105.4. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.4. Source: https://www.ecfr.gov/current/title-49/section-1105.4,true,
t49_sec_1105_5,stb_surface,title49.stb.surface_transportation_reference,1,Determinative criteria.,49 CFR 1105.5,Mapping level candidate for 49 CFR 1105.5. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.5. Source: https://www.ecfr.gov/current/title-49/section-1105.5,true,
t49_sec_1105_6,stb_surface,title49.stb.surface_transportation_reference,1,Classification of actions.,49 CFR 1105.6,Mapping level candidate for 49 CFR 1105.6. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.6. Source: https://www.ecfr.gov/current/title-49/section-1105.6,true,
t49_sec_1105_7,stb_surface,title49.stb.surface_transportation_reference,1,Environmental reports.,49 CFR 1105.7,Mapping level candidate for 49 CFR 1105.7. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.7. Source: https://www.ecfr.gov/current/title-49/section-1105.7,true,
t49_sec_1105_8,stb_surface,title49.stb.surface_transportation_reference,1,Historic Reports.,49 CFR 1105.8,Mapping level candidate for 49 CFR 1105.8. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.8. Source: https://www.ecfr.gov/current/title-49/section-1105.8,true,
t49_sec_1105_9,stb_surface,title49.stb.surface_transportation_reference,1,Coastal Zone Management Act requirements.,49 CFR 1105.9,Mapping level candidate for 49 CFR 1105.9. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.9. Source: https://www.ecfr.gov/current/title-49/section-1105.9,true,
t49_sec_1105_10,stb_surface,title49.stb.surface_transportation_reference,1,Board procedures.,49 CFR 1105.10,Mapping level candidate for 49 CFR 1105.10. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.10. Source: https://www.ecfr.gov/current/title-49/section-1105.10,true,
t49_sec_1105_11,stb_surface,title49.stb.surface_transportation_reference,1,Transmittal letter for Applicant's Report.,49 CFR 1105.11,Mapping level candidate for 49 CFR 1105.11. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.11. Source: https://www.ecfr.gov/current/title-49/section-1105.11,true,
t49_sec_1105_12,stb_surface,title49.stb.surface_transportation_reference,1,Sample newspaper notices for abandonment exemption cases.,49 CFR 1105.12,Mapping level candidate for 49 CFR 1105.12. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR 1105.12. Source: https://www.ecfr.gov/current/title-49/section-1105.12,true,
t49_app_part_1105_a,stb_surface,title49.stb.surface_transportation_reference,1,Sample Newspaper Notices,49 CFR Appendix A to Part 1105,Mapping level candidate for 49 CFR Appendix A to Part 1105. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1105 > 49 CFR Appendix A to Part 1105. Source: https://www.ecfr.gov/current/title-49/part-1105,true,
t49_part_1106,stb_surface,title49.stb.surface_transportation_reference,1,Procedures for Surface Transportation Board Consideration of Safety Integration Plans in Cases Involving Railroad Consolidati...,49 CFR Part 1106,Mapping level candidate for 49 CFR Part 1106. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter X > 49 CFR Subchapter B > 49 CFR Part 1106. Source: https://www.ecfr.gov/current/title-49/part-1106,true,
