citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_209_121,fra_rail,title49.rail.safety_reference,1,Appeal.,49 CFR 209.121,Mapping level candidate for 49 CFR 209.121. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.121. Source: https://www.ecfr.gov/current/title-49/section-209.121,true,
t49_sec_209_131,fra_rail,title49.rail.safety_reference,1,Criminal penalties generally.,49 CFR 209.131,Mapping level candidate for 49 CFR 209.131. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.131. Source: https://www.ecfr.gov/current/title-49/section-209.131,true,
t49_sec_209_133,fra_rail,title49.rail.safety_reference,1,Referral for prosecution.,49 CFR 209.133,Mapping level candidate for 49 CFR 209.133. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.133. Source: https://www.ecfr.gov/current/title-49/section-209.133,true,
t49_subpart_209_c,fra_rail,title49.rail.safety_reference,1,Compliance Orders,49 CFR Part 209 Subpart C,Mapping level candidate for 49 CFR Part 209 Subpart C. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C. Source: https://www.ecfr.gov/current/title-49/part-209/subpart-C,true,
t49_sec_209_201,fra_rail,title49.rail.safety_reference,1,Compliance orders generally.,49 CFR 209.201,Mapping level candidate for 49 CFR 209.201. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.201. Source: https://www.ecfr.gov/current/title-49/section-209.201,true,
t49_sec_209_203,fra_rail,title49.rail.safety_reference,1,Notice of investigation.,49 CFR 209.203,Mapping level candidate for 49 CFR 209.203. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.203. Source: https://www.ecfr.gov/current/title-49/section-209.203,true,
t49_sec_209_205,fra_rail,title49.rail.safety_reference,1,Reply.,49 CFR 209.205,Mapping level candidate for 49 CFR 209.205. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.205. Source: https://www.ecfr.gov/current/title-49/section-209.205,true,
t49_sec_209_207,fra_rail,title49.rail.safety_reference,1,Consent order.,49 CFR 209.207,Mapping level candidate for 49 CFR 209.207. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.207. Source: https://www.ecfr.gov/current/title-49/section-209.207,true,
t49_sec_209_209,fra_rail,title49.rail.safety_reference,1,Hearing.,49 CFR 209.209,Mapping level candidate for 49 CFR 209.209. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.209. Source: https://www.ecfr.gov/current/title-49/section-209.209,true,
t49_sec_209_211,fra_rail,title49.rail.safety_reference,1,Presiding officer's decision.,49 CFR 209.211,Mapping level candidate for 49 CFR 209.211. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.211. Source: https://www.ecfr.gov/current/title-49/section-209.211,true,
t49_sec_209_213,fra_rail,title49.rail.safety_reference,1,Appeal.,49 CFR 209.213,Mapping level candidate for 49 CFR 209.213. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.213. Source: https://www.ecfr.gov/current/title-49/section-209.213,true,
