citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_380_703,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Requirements for listing on the training provider registry (TPR).,49 CFR 380.703,Mapping level candidate for 49 CFR 380.703. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.703. Source: https://www.ecfr.gov/current/title-49/section-380.703,true,
t49_sec_380_707,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Entry-level training provider.,49 CFR 380.707,Mapping level candidate for 49 CFR 380.707. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.707. Source: https://www.ecfr.gov/current/title-49/section-380.707,true,
t49_sec_380_709,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Facilities.,49 CFR 380.709,Mapping level candidate for 49 CFR 380.709. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.709. Source: https://www.ecfr.gov/current/title-49/section-380.709,true,
t49_sec_380_711,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Equipment.,49 CFR 380.711,Mapping level candidate for 49 CFR 380.711. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.711. Source: https://www.ecfr.gov/current/title-49/section-380.711,true,
t49_sec_380_713,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Instructor requirements.,49 CFR 380.713,Mapping level candidate for 49 CFR 380.713. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.713. Source: https://www.ecfr.gov/current/title-49/section-380.713,true,
t49_sec_380_715,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Assessments.,49 CFR 380.715,Mapping level candidate for 49 CFR 380.715. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.715. Source: https://www.ecfr.gov/current/title-49/section-380.715,true,
t49_sec_380_717,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Training certification.,49 CFR 380.717,Mapping level candidate for 49 CFR 380.717. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.717. Source: https://www.ecfr.gov/current/title-49/section-380.717,true,
t49_sec_380_719,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Requirements for continued listing on the training provider registry (TPR).,49 CFR 380.719,Mapping level candidate for 49 CFR 380.719. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.719. Source: https://www.ecfr.gov/current/title-49/section-380.719,true,
t49_sec_380_721,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Removal from training provider registry: factors considered.,49 CFR 380.721,Mapping level candidate for 49 CFR 380.721. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.721. Source: https://www.ecfr.gov/current/title-49/section-380.721,true,
t49_sec_380_723,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Removal from training provider registry: procedure.,49 CFR 380.723,Mapping level candidate for 49 CFR 380.723. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.723. Source: https://www.ecfr.gov/current/title-49/section-380.723,true,
t49_sec_380_725,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Documentation and record retention.,49 CFR 380.725,Mapping level candidate for 49 CFR 380.725. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.725. Source: https://www.ecfr.gov/current/title-49/section-380.725,true,
t49_app_part_380_a,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Class A-CDL Training Curriculum,49 CFR Appendix A to Part 380,Mapping level candidate for 49 CFR Appendix A to Part 380. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Appendix A to Part 380. Source: https://www.ecfr.gov/current/title-49/part-380,true,
t49_app_part_380_b,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Class B-CDL Training Curriculum,49 CFR Appendix B to Part 380,Mapping level candidate for 49 CFR Appendix B to Part 380. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Appendix B to Part 380. Source: https://www.ecfr.gov/current/title-49/part-380,true,
t49_app_part_380_c,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Passenger Endorsement Training Curriculum,49 CFR Appendix C to Part 380,Mapping level candidate for 49 CFR Appendix C to Part 380. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Appendix C to Part 380. Source: https://www.ecfr.gov/current/title-49/part-380,true,
t49_app_part_380_d,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,School Bus Endorsement Training Curriculum,49 CFR Appendix D to Part 380,Mapping level candidate for 49 CFR Appendix D to Part 380. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Appendix D to Part 380. Source: https://www.ecfr.gov/current/title-49/part-380,true,
t49_app_part_380_e,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Hazardous Materials Endorsement Training Curriculum,49 CFR Appendix E to Part 380,Mapping level candidate for 49 CFR Appendix E to Part 380. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Appendix E to Part 380. Source: https://www.ecfr.gov/current/title-49/part-380,true,
t49_app_part_380_f,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,"LCV Driver Training Programs, Required Knowledge and Skills",49 CFR Appendix F to Part 380,Mapping level candidate for 49 CFR Appendix F to Part 380. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Appendix F to Part 380. Source: https://www.ecfr.gov/current/title-49/part-380,true,
